Age wear,break chance,Status,Hour,RTime
0.6674666666666664,0.6604393202199217,broken,0,4
0.6674666666666664,0.6604393202199217,broken,2,3
0.6674666666666664,0.6604393202199217,broken,3,2
0.6674666666666664,0.6604393202199217,broken,4,1
0.0007999999999999999,0.7012810292276208,working,5,0
0.0021,0.14275227652662448,working,6,0
0.0039,0.5739962199037172,working,7,0
0.0062,0.32966495665095474,working,16,0
0.009,0.878530697098233,working,17,0
0.012299999999999998,0.29857714014480197,working,18,0
0.0161,0.6484444988666632,working,19,0
0.0204,0.5219987505091465,working,20,0
0.025200000000000004,0.6086757144218454,working,21,0
0.030500000000000006,0.5389601354690703,working,22,0
0.036300000000000006,0.4653365693981897,working,23,0
0.042600000000000006,0.07831683198143391,working,32,0
0.049400000000000006,0.19385567184338715,working,33,0
0.05670000000000001,0.096736439215512,working,34,0
0.0645,0.569361586194047,working,35,0
0.0728,0.21585330919439305,working,36,0
0.0816,0.8341593903354521,working,37,0
0.09090000000000001,0.578501777512221,working,38,0
0.1007,0.3801010593515003,working,39,0
0.11099999999999999,0.5049665190357948,working,48,0
0.12179999999999998,0.35183686659015534,working,49,0
0.13309999999999997,0.9730214324995625,broken,50,4
0.13309999999999997,0.9730214324995625,broken,52,3
0.13309999999999997,0.9730214324995625,broken,53,2
0.13309999999999997,0.9730214324995625,broken,54,1
0.013488866666666668,0.4338534384574667,working,55,0
0.014788866666666668,0.5330539823925791,working,64,0
0.016588866666666667,0.8544218333369749,working,65,0
0.01888886666666667,0.31650603210685657,working,66,0
0.02168886666666667,0.8376100048476396,working,67,0
0.02498886666666667,0.2860918046685019,working,68,0
0.028788866666666673,0.889219169680569,working,69,0
0.033088866666666675,0.45269656302213757,working,70,0
0.03788886666666667,0.3614250250089839,working,71,0
0.04318886666666667,0.6681721263009216,working,80,0
0.04898886666666667,0.21355407171851892,working,81,0
0.05528886666666667,0.362636125025552,working,82,0
0.06208886666666667,0.6713644371754229,working,83,0
0.06938886666666667,0.3428201716945398,working,84,0
0.07718886666666666,0.1146482081478456,working,85,0
0.08548886666666666,0.6066421364791683,working,86,0
0.09428886666666667,0.3421861779920954,working,87,0
0.10358886666666667,0.23174426999454567,working,96,0
0.11338886666666666,0.17982429454458926,working,97,0
0.12368886666666665,0.25787868102446987,working,98,0
0.13448886666666665,0.04953980853408446,working,99,0
0.14578886666666666,0.29440210754675833,working,100,0
0.15758886666666666,0.48686710987631576,working,101,0
0.16988886666666667,0.08149876618078888,working,102,0
0.18268886666666667,0.3581183902145729,working,103,0
0.19598886666666668,0.9360181426596297,broken,112,4
0.19598886666666668,0.9360181426596297,broken,114,3
0.19598886666666668,0.9360181426596297,broken,115,2
0.19598886666666668,0.9360181426596297,broken,116,1
0.0410430472888889,0.05125937005466563,working,117,0
0.0423430472888889,0.47912685063635685,working,118,0
0.044143047288888904,0.47239547587788755,working,119,0
0.04644304728888891,0.20322872735101138,working,128,0
0.04924304728888891,0.34930262297008274,working,129,0
0.052543047288888915,0.09004021557536968,working,130,0
0.05634304728888892,0.3443113363282202,working,131,0
0.06064304728888892,0.5924844380285523,working,132,0
0.06544304728888892,0.367858138834531,working,133,0
0.07074304728888892,0.14319770563957746,working,134,0
0.07654304728888892,0.7801505051537669,working,135,0
0.08284304728888892,0.5073785821439102,working,144,0
0.08964304728888892,0.8280839878251004,working,145,0
0.09694304728888892,0.8187846664804246,working,146,0
0.10474304728888892,0.9852842703984236,broken,147,4
0.10474304728888892,0.9852842703984236,broken,149,3
0.10474304728888892,0.9852842703984236,broken,150,2
0.10474304728888892,0.9852842703984236,broken,151,1
0.029604338004444456,0.815251918168361,working,160,0
0.03090433800444446,0.05643832805912408,working,161,0
0.03270433800444446,0.7850145473531627,working,162,0
0.03500433800444446,0.3363229997971796,working,163,0
0.037804338004444465,0.02214692719200262,working,164,0
0.04110433800444447,0.9481126407145148,working,165,0
0.044904338004444475,0.7223712031232135,working,166,0
0.04920433800444447,0.8018131291464223,working,167,0
0.05400433800444447,0.3410036588836862,working,176,0
0.05930433800444447,0.15639815410618407,working,177,0
0.06510433800444447,0.1583526201650427,working,178,0
0.07140433800444447,0.11174086595631705,working,179,0
0.07820433800444447,0.6561886622758062,working,180,0
0.08550433800444447,0.1528494189897771,working,181,0
0.09330433800444446,0.8956641972447357,working,182,0
0.10160433800444446,0.33900185666435323,working,183,0
0.11040433800444446,0.6542385384206633,working,192,0
0.11970433800444447,0.6194891878082373,working,193,0
0.12950433800444447,0.3380915374933433,working,194,0
0.13980433800444447,0.16772226395978562,working,195,0
0.15060433800444448,0.8812463255921876,broken,196,4
0.15060433800444448,0.8812463255921876,broken,198,3
0.15060433800444448,0.8812463255921876,broken,199,2
0.15060433800444448,0.8812463255921876,broken,200,1
0.05602159060162964,0.8403008334963585,working,209,0
0.05732159060162964,0.21443906430621418,working,210,0
0.059121590601629644,0.45874039795310484,working,211,0
0.06142159060162965,0.5423023903200985,working,212,0
0.06422159060162964,0.0058297393146238274,working,213,0
0.06752159060162964,0.07419439983848808,working,214,0
0.07132159060162964,0.6266098517997417,working,215,0
0.07562159060162964,0.33827259958810363,working,224,0
0.08042159060162964,0.27764564905504174,working,225,0
0.08572159060162964,0.02013355830277086,working,226,0
0.09152159060162963,0.7692159176359371,working,227,0
0.09782159060162963,0.773322105292124,working,228,0
0.10462159060162964,0.8524187726001189,working,229,0
0.11192159060162964,0.9928192875235684,broken,230,4
0.11192159060162964,0.9928192875235684,broken,232,3
0.11192159060162964,0.9928192875235684,broken,241,2
