Age wear,break chance,Status,Hour,RTime
0.2924666666666667,0.32275987478992385,working,0,0
0.29376666666666673,0.9813548498337844,broken,1,4
0.29376666666666673,0.9813548498337844,broken,3,3
0.29376666666666673,0.9813548498337844,broken,4,2
0.29376666666666673,0.9813548498337844,broken,5,1
0.0966658555555556,0.7116518992474025,working,6,0
0.09796585555555559,0.4119900699141339,working,7,0
0.09976585555555559,0.5939018136180702,working,16,0
0.10206585555555558,0.5923201980379682,working,17,0
0.10486585555555558,0.03373799110893849,working,18,0
0.10816585555555558,0.03340523166032128,working,19,0
0.11196585555555558,0.23474755664923197,working,20,0
0.11626585555555558,0.8657250613577576,working,21,0
0.12106585555555557,0.06295778050984824,working,22,0
0.12636585555555557,0.4746545378221577,working,23,0
0.13216585555555557,0.5824227756087361,working,32,0
0.13846585555555557,0.5173093306067087,working,33,0
0.14526585555555557,0.9543295171412342,broken,34,4
0.14526585555555557,0.9543295171412342,broken,36,3
0.14526585555555557,0.9543295171412342,broken,37,2
0.14526585555555557,0.9543295171412342,broken,38,1
0.05046881711203705,0.4407075791134586,working,39,0
0.051768817112037055,0.9438899146018559,working,48,0
0.05356881711203706,0.20019024998362323,working,49,0
0.05586881711203706,0.178927122451929,working,50,0
0.058668817112037065,0.8297418567887939,working,51,0
0.06196881711203707,0.6100009203544013,working,52,0
0.06576881711203707,0.5825920573900883,working,53,0
0.07006881711203707,0.798063249995601,working,54,0
0.07486881711203706,0.8820578380034306,working,55,0
0.08016881711203706,0.5031991028998529,working,64,0
0.08596881711203706,0.8439112876922125,working,65,0
0.09226881711203706,0.17927318399983883,working,66,0
0.09906881711203706,0.8228623385709888,working,67,0
0.10636881711203706,0.2462724333749191,working,68,0
0.11416881711203705,0.3015066619400225,working,69,0
0.12246881711203705,0.02019013216797949,working,70,0
0.13126881711203706,0.2035223234043414,working,71,0
0.14056881711203706,0.1952013844238274,working,80,0
0.15036881711203706,0.04343834338677688,working,81,0
0.16066881711203707,0.10103695165352933,working,82,0
0.17146881711203707,0.7900545642029657,working,83,0
0.18276881711203707,0.49095717996739385,working,84,0
0.19456881711203708,0.12469481030928364,working,85,0
0.20686881711203708,0.3947409768049015,working,86,0
0.2196688171120371,0.6738436383246755,working,87,0
0.2329688171120371,0.2596693711568735,working,96,0
0.2467688171120371,0.16217778628775847,working,97,0
0.2610688171120371,0.7514501990385071,broken,98,4
0.2610688171120371,0.7514501990385071,broken,100,3
0.2610688171120371,0.7514501990385071,broken,101,2
0.2610688171120371,0.7514501990385071,broken,102,1
0.09772179835284378,0.27306260546726924,working,103,0
0.09902179835284378,0.7958913107123883,working,112,0
0.10082179835284377,0.7999543397924267,working,113,0
0.10312179835284377,0.4677858833114452,working,114,0
0.10592179835284377,0.06002619018565669,working,115,0
0.10922179835284376,0.9590557618245874,broken,116,4
0.10922179835284376,0.9590557618245874,broken,118,3
0.10922179835284376,0.9590557618245874,broken,119,2
0.10922179835284376,0.9590557618245874,broken,120,1
0.04234979245672766,0.7541150107709155,working,129,0
0.04364979245672766,0.6061206501948848,working,130,0
0.045449792456727665,0.7703453892559128,working,131,0
0.04774979245672767,0.42516193343395703,working,132,0
0.05054979245672767,0.4688579677342911,working,133,0
0.05384979245672768,0.9280467128965115,working,134,0
0.05764979245672768,0.7319470046774564,working,135,0
0.06194979245672769,0.7676003833898837,working,144,0
0.06674979245672769,0.604409216024181,working,145,0
0.07204979245672768,0.22778899196738034,working,146,0
0.07784979245672768,0.5874108127566905,working,147,0
0.08414979245672768,0.6859435283887237,working,148,0
0.09094979245672768,0.657230641646887,working,149,0
0.09824979245672769,0.49493388223173884,working,150,0
0.10604979245672769,0.994743932921045,broken,151,4
0.10604979245672769,0.994743932921045,broken,161,3
0.10604979245672769,0.994743932921045,broken,162,2
0.10604979245672769,0.994743932921045,broken,163,1
0.04299014243236817,0.4620699777552634,working,164,0
0.044290142432368174,0.3065640812699485,working,165,0
0.04609014243236818,0.20935537622910205,working,166,0
0.04839014243236818,0.5987664818919896,working,167,0
0.051190142432368184,0.029251147052133164,working,176,0
0.05449014243236819,0.2503337206092806,working,177,0
0.05829014243236819,0.5482935011793142,working,178,0
0.0625901424323682,0.5039073394434334,working,179,0
0.0673901424323682,0.8101524727711289,working,180,0
0.0726901424323682,0.07506843087134574,working,181,0
0.0784901424323682,0.6483526232906789,working,182,0
0.0847901424323682,0.808975118826352,working,183,0
0.0915901424323682,0.18062318535509914,working,192,0
0.0988901424323682,0.539502941030611,working,193,0
0.10669014243236818,0.7089016168640285,working,194,0
0.11499014243236819,0.18599108398796016,working,195,0
0.12379014243236819,0.3124447207105252,working,196,0
0.1330901424323682,0.2574151778922731,working,197,0
0.1428901424323682,0.3616553903700461,working,198,0
0.1531901424323682,0.4144446210519923,working,199,0
0.1639901424323682,0.985197126398248,broken,208,4
0.1639901424323682,0.985197126398248,broken,210,3
0.1639901424323682,0.985197126398248,broken,211,2
0.1639901424323682,0.985197126398248,broken,212,1
0.06979885242841892,0.7488553576020361,working,213,0
0.07109885242841892,0.0429235600458604,working,214,0
0.07289885242841891,0.9380775189647315,broken,215,4
0.07289885242841891,0.9380775189647315,broken,225,3
0.07289885242841891,0.9380775189647315,broken,226,2
0.07289885242841891,0.9380775189647315,broken,227,1
0.03193995979567295,0.8808074493044125,working,228,0
0.03323995979567295,0.44060252888313844,working,229,0
0.035039959795672954,0.2863395629938503,working,230,0
0.03733995979567296,0.22041314805266632,working,231,0
0.04013995979567296,0.34311273451420443,working,240,0
0.043439959795672965,0.058879993385161256,working,241,0
