Age wear,break chance,Status,Hour,RTime
0.14862608695652174,0.1499855787147335,working,0,0
0.14992608695652174,0.06036672541302679,working,1,0
0.15172608695652173,0.28676422621552233,working,2,0
0.15402608695652173,0.6539354653160457,working,3,0
0.15682608695652173,0.28006456572132,working,4,0
0.16012608695652172,0.4614532017029904,working,5,0
0.16392608695652172,0.9057036821612532,broken,6,4
0.16392608695652172,0.9057036821612532,broken,8,3
0.16392608695652172,0.9057036821612532,broken,17,2
0.16392608695652172,0.9057036821612532,broken,18,1
0.028318200945179586,0.8815511379201039,working,19,0
0.029618200945179588,0.16906070212189328,working,20,0
0.03141820094517959,0.7267343983768775,working,21,0
0.03371820094517959,0.05608184014636619,working,22,0
0.036518200945179595,0.5080328559452327,working,23,0
0.0398182009451796,0.9557370846136048,working,32,0
0.043618200945179604,0.7254740731041732,working,33,0
0.04791820094517961,0.01051011028429949,working,34,0
0.05271820094517961,0.11689095989761833,working,35,0
0.05801820094517961,0.29946361803388244,working,36,0
0.0638182009451796,0.6548490356456208,working,37,0
0.0701182009451796,0.8856505660013503,working,38,0
0.07691820094517961,0.5167300211349757,working,39,0
0.08421820094517961,0.788858267705905,working,48,0
0.0920182009451796,0.04673943016213,working,49,0
0.1003182009451796,0.5694154576374001,working,50,0
0.1091182009451796,0.795661638405345,working,51,0
0.1184182009451796,0.230793829490191,working,52,0
0.1282182009451796,0.49830709146648544,working,53,0
0.1385182009451796,0.3431099212696921,working,54,0
0.1493182009451796,0.45126466338863436,working,55,0
0.16061820094517962,0.37009384272122625,working,64,0
0.17241820094517962,0.22609338784413802,working,65,0
0.18471820094517963,0.9647074876921912,broken,66,4
0.18471820094517963,0.9647074876921912,broken,68,3
0.18471820094517963,0.9647074876921912,broken,69,2
0.18471820094517963,0.9647074876921912,broken,70,1
0.03428218172784583,0.6261344167638433,working,71,0
0.03558218172784583,0.636179643899009,working,80,0
0.03738218172784583,0.20175017166933373,working,81,0
0.039682181727845836,0.9986990343755026,broken,82,4
0.039682181727845836,0.9986990343755026,broken,84,3
0.039682181727845836,0.9986990343755026,broken,85,2
0.039682181727845836,0.9986990343755026,broken,86,1
0.008144654244149554,0.19442150203635367,working,87,0
0.009444654244149555,0.17874957236225286,working,96,0
0.011244654244149555,0.9220991934550609,working,97,0
0.013544654244149554,0.3553307837262387,working,98,0
0.016344654244149555,0.20243443861118915,working,99,0
0.019644654244149556,0.6923560865248393,working,100,0
0.023444654244149557,0.17580644718133676,working,101,0
0.02774465424414956,0.03177823256377532,working,102,0
0.03254465424414956,0.01009067456439805,working,103,0
0.03784465424414956,0.3215127292726059,working,112,0
0.04364465424414956,0.8508582019235418,working,113,0
0.04994465424414956,0.9087482137480937,working,114,0
0.05674465424414956,0.5512307885118372,working,115,0
0.06404465424414957,0.1818792797688078,working,116,0
0.07184465424414957,0.277401361264876,working,117,0
0.08014465424414957,0.46462300745448615,working,118,0
0.08894465424414957,0.5740212877851375,working,119,0
0.09824465424414958,0.43001668704165585,working,128,0
0.10804465424414957,0.8393813518846327,working,129,0
0.11834465424414956,0.6947513022229108,working,130,0
0.12914465424414956,0.06865212955809863,working,131,0
0.14044465424414956,0.04192211339525587,working,132,0
0.15224465424414957,0.2815461603013891,working,133,0
0.16454465424414957,0.08686940967342394,working,134,0
0.17734465424414958,0.9835906884309544,broken,135,4
0.17734465424414958,0.9835906884309544,broken,145,3
0.17734465424414958,0.9835906884309544,broken,146,2
0.17734465424414958,0.9835906884309544,broken,147,1
0.03608387555744473,0.8484233778366397,working,148,0
0.03738387555744473,0.7020779069624475,working,149,0
0.039183875557444736,0.4990293308471725,working,150,0
0.04148387555744474,0.07837313179517547,working,151,0
0.04428387555744474,0.798224939107386,working,160,0
0.04758387555744475,0.7319099190158477,working,161,0
0.05138387555744475,0.8529284998981198,working,162,0
0.05568387555744475,0.2185403339192774,working,163,0
0.06048387555744475,0.41340328701898055,working,164,0
0.06578387555744475,0.25561376085070386,working,165,0
0.07158387555744475,0.007842206170618704,working,166,0
0.07788387555744475,0.998440631087592,broken,167,4
0.07788387555744475,0.998440631087592,broken,177,3
0.07788387555744475,0.998440631087592,broken,178,2
0.07788387555744475,0.998440631087592,broken,179,1
0.01689148594125989,0.7891419591062762,working,180,0
0.018191485941259893,0.5622771948199881,working,181,0
0.019991485941259896,0.03715089364589674,working,182,0
0.022291485941259896,0.7725110174913798,working,183,0
0.025091485941259897,0.7667514127455546,working,192,0
0.028391485941259897,0.5666075439237654,working,193,0
0.0321914859412599,0.7849140422450921,working,194,0
0.03649148594125991,0.7607857319144472,working,195,0
0.041291485941259906,0.07293727540340245,working,196,0
0.046591485941259905,0.9891430988557796,broken,197,4
0.046591485941259905,0.9891430988557796,broken,199,3
0.046591485941259905,0.9891430988557796,broken,200,2
0.046591485941259905,0.9891430988557796,broken,209,1
0.010738166522948745,0.8185982706045835,working,210,0
0.012038166522948746,0.7180186917612872,working,211,0
0.013838166522948746,0.2664141659216642,working,212,0
0.016138166522948746,0.2927289240550588,working,213,0
0.018938166522948746,0.2722426775339757,working,214,0
0.022238166522948747,0.7401058795163368,working,215,0
0.02603816652294875,0.19098779486702155,working,224,0
0.03033816652294875,0.7174172725064271,working,225,0
0.03513816652294875,0.6552050859824927,working,226,0
0.04043816652294875,0.19760341570253193,working,227,0
0.04623816652294875,0.13623274737112778,working,228,0
0.05253816652294875,0.6285703048619548,working,229,0
0.05933816652294875,0.5253441658028801,working,230,0
0.06663816652294875,0.9367455631213119,broken,231,4
0.06663816652294875,0.9367455631213119,broken,241,3
0.06663816652294875,0.9367455631213119,broken,242,2
0.06663816652294875,0.9367455631213119,broken,243,1
0.015587878344918718,0.906859433926656,working,244,0
0.01688787834491872,0.6641684811598042,working,245,0
0.018687878344918724,0.91744151669925,working,246,0
0.020987878344918727,0.09239279144321744,working,247,0
0.023787878344918727,0.15107352844432564,working,256,0
0.027087878344918728,0.7189624458808693,working,257,0
0.03088787834491873,0.48222577797123056,working,258,0
0.03518787834491873,0.7782052848523604,working,259,0
0.03998787834491874,0.9325938930128405,working,260,0
0.045287878344918736,0.2335146028213395,working,261,0
0.051087878344918736,0.7739727520326337,working,262,0
0.057387878344918736,0.9316681638751254,working,263,0
0.06418787834491874,0.17844740612030696,working,272,0
0.07148787834491874,0.9219134190472181,working,273,0
0.07928787834491874,0.46524865126150117,working,274,0
0.08758787834491874,0.590994767524623,working,275,0
0.09638787834491874,0.8383000790555479,working,276,0
0.10568787834491875,0.3747490331175226,working,277,0
0.11548787834491873,0.17574773086292728,working,278,0
0.12578787834491872,0.9892677757398894,broken,279,4
0.12578787834491872,0.9892677757398894,broken,289,3
0.12578787834491872,0.9892677757398894,broken,290,2
0.12578787834491872,0.9892677757398894,broken,291,1
0.030157796998066252,0.3235560707652084,working,292,0
0.03145779699806625,0.9542519727608939,working,293,0
0.033257796998066254,0.753807033562006,working,294,0
0.03555779699806626,0.5389964515455521,working,295,0
0.03835779699806626,0.6112188423767189,working,304,0
0.041657796998066265,0.8587092546795128,working,305,0
0.04545779699806627,0.3113384536369317,working,306,0
0.049757796998066275,0.2989077199147975,working,307,0
0.054557796998066274,0.854465440596417,working,308,0
0.05985779699806627,0.44321947251872573,working,309,0
0.06565779699806627,0.2691115713781046,working,310,0
0.07195779699806627,0.7101908989402832,working,311,0
0.07875779699806627,0.357360532910147,working,320,0
0.08605779699806627,0.8331846944599504,working,321,0
0.09385779699806626,0.8664090737555913,working,322,0
0.10215779699806626,0.8777218793083292,working,323,0
0.11095779699806627,0.5314876103377191,working,324,0
0.12025779699806627,0.4475281311062652,working,325,0
0.13005779699806627,0.15079462578771763,working,326,0
0.14035779699806628,0.18989920368421764,working,327,0
0.15115779699806628,0.16221023986467653,working,336,0
0.16245779699806628,0.4860239629085856,working,337,0
0.1742577969980663,0.7667355391125458,working,338,0
0.1865577969980663,0.5920877178210728,working,339,0
0.1993577969980663,0.6940999279519353,working,340,0
0.2126577969980663,0.4371500046697243,working,341,0
0.2264577969980663,0.5552160807926533,working,342,0
0.24075779699806632,0.4167534499108987,working,343,0
0.2555577969980663,0.35696122059035795,working,352,0
0.27085779699806634,0.6057771203446676,working,353,0
0.28665779699806637,0.6234139750448927,working,354,0
0.3029577969980664,0.5592734829794871,working,355,0
0.31975779699806645,0.8519128477619502,broken,356,4
0.31975779699806645,0.8519128477619502,broken,358,3
0.31975779699806645,0.8519128477619502,broken,359,2
0.31975779699806645,0.8519128477619502,broken,360,1
0.08108701207234059,0.6713070603274641,working,369,0
0.08238701207234059,0.896137757034409,working,370,0
0.08418701207234058,0.777226003091884,working,371,0
0.08648701207234058,0.731709494712448,working,372,0
0.08928701207234058,0.7159786900766127,working,373,0
0.09258701207234057,0.22308546511069682,working,374,0
0.09638701207234057,0.16359723033776086,working,375,0
