Age wear,break chance,Status,Hour,RTime
0.3785777777777778,0.1237518010119365,working,0,0
0.3798777777777778,0.32736162218811937,working,1,0
0.38167777777777784,0.854022916299071,broken,2,4
0.38167777777777784,0.854022916299071,broken,4,3
0.38167777777777784,0.854022916299071,broken,5,2
0.38167777777777784,0.854022916299071,broken,6,1
0.16593925185185188,0.6504011993252877,working,7,0
0.16723925185185187,0.08618119450534645,working,16,0
0.16903925185185187,0.2722023804929875,working,17,0
0.17133925185185186,0.50777962357872,working,18,0
0.17413925185185186,0.07259362145556625,working,19,0
0.17743925185185186,0.145405191804179,working,20,0
0.18123925185185186,0.9882368030843144,broken,21,4
0.18123925185185186,0.9882368030843144,broken,23,3
0.18123925185185186,0.9882368030843144,broken,24,2
0.18123925185185186,0.9882368030843144,broken,33,1
0.08408950507325104,0.3208015582077034,working,34,0
0.08538950507325103,0.8872258366744263,working,35,0
0.08718950507325103,0.35929706532409056,working,36,0
0.08948950507325103,0.3496357477352877,working,37,0
0.09228950507325102,0.33902005855256256,working,38,0
0.09558950507325102,0.9175096643469653,broken,39,4
0.09558950507325102,0.9175096643469653,broken,49,3
0.09558950507325102,0.9175096643469653,broken,50,2
0.09558950507325102,0.9175096643469653,broken,51,1
0.0470653204554535,0.1623676500007869,working,52,0
0.048365320455453505,0.9062098036670526,working,53,0
0.05016532045545351,0.31625924678652617,working,54,0
0.05246532045545351,0.07642803793201614,working,55,0
0.055265320455453515,0.7371563511934339,working,64,0
0.05856532045545352,0.5973879839600258,working,65,0
0.062365320455453524,0.6401953353292842,working,66,0
0.06666532045545352,0.02232601515565802,working,67,0
0.07146532045545352,0.8594905588267105,working,68,0
0.07676532045545352,0.30187393530892637,working,69,0
0.08256532045545352,0.3114092799023167,working,70,0
0.08886532045545352,0.21052038092541137,working,71,0
0.09566532045545352,0.6217123019688612,working,80,0
0.10296532045545352,0.8190880745567793,working,81,0
0.11076532045545351,0.13514498145671416,working,82,0
0.11906532045545351,0.8767009619501367,working,83,0
0.1278653204554535,0.2194417846052208,working,84,0
0.13716532045545352,0.41884173733346153,working,85,0
0.14696532045545352,0.974531606683186,broken,86,4
0.14696532045545352,0.974531606683186,broken,88,3
0.14696532045545352,0.974531606683186,broken,97,2
0.14696532045545352,0.974531606683186,broken,98,1
0.08019393200604612,0.29417568984585385,working,99,0
0.08149393200604611,0.9235463259820043,broken,100,4
0.08149393200604611,0.9235463259820043,broken,102,3
0.08149393200604611,0.9235463259820043,broken,103,2
0.08149393200604611,0.9235463259820043,broken,104,1
0.046020077382021594,0.15986762763349627,working,113,0
0.0473200773820216,0.34440578537186806,working,114,0
0.0491200773820216,0.6551287701878755,working,115,0
0.0514200773820216,0.11749289670108798,working,116,0
0.05422007738202161,0.370135831467167,working,117,0
0.05752007738202161,0.6413317348397862,working,118,0
0.061320077382021616,0.4754495383234756,working,119,0
0.06562007738202162,0.5086162234194135,working,128,0
0.07042007738202162,0.7825232503524964,working,129,0
0.07572007738202162,0.9432011379509602,broken,130,4
0.07572007738202162,0.9432011379509602,broken,132,3
0.07572007738202162,0.9432011379509602,broken,133,2
0.07572007738202162,0.9432011379509602,broken,134,1
0.04540753891994208,0.030489940549386696,working,135,0
0.04670753891994208,0.02737073008452917,working,144,0
0.048507538919942084,0.12830845596824747,working,145,0
0.05080753891994209,0.2044613411928351,working,146,0
0.05360753891994209,0.6233838616304547,working,147,0
0.056907538919942095,0.4205125957668957,working,148,0
0.0607075389199421,0.9679626649333036,broken,149,4
0.0607075389199421,0.9679626649333036,broken,151,3
0.0607075389199421,0.9679626649333036,broken,152,2
0.0607075389199421,0.9679626649333036,broken,161,1
0.03819584397468434,0.2927133183711831,working,162,0
0.03949584397468434,0.813613478326749,working,163,0
0.041295843974684346,0.3121400962214259,working,164,0
0.04359584397468435,0.5564665609002094,working,165,0
0.04639584397468435,0.261901871410947,working,166,0
0.04969584397468436,0.7301983806942662,working,167,0
0.05349584397468436,0.287858619559759,working,176,0
0.05779584397468436,0.8336738437093385,working,177,0
0.06259584397468436,0.24016742879833808,working,178,0
0.06789584397468436,0.36340853970202625,working,179,0
0.07369584397468436,0.34543639820709204,working,180,0
0.07999584397468436,0.3389293801673411,working,181,0
0.08679584397468436,0.6453498723601988,working,182,0
0.09409584397468436,0.5325276114161371,working,183,0
0.10189584397468435,0.5947395682205322,working,192,0
0.11019584397468435,0.5192696596865098,working,193,0
0.11899584397468435,0.3774916447332062,working,194,0
0.12829584397468435,0.7809122602690717,working,195,0
0.13809584397468436,0.11899225941169767,working,196,0
0.14839584397468436,0.7728426035687497,working,197,0
0.15919584397468436,0.8432250740325303,broken,198,4
0.15919584397468436,0.8432250740325303,broken,200,3
0.15919584397468436,0.8432250740325303,broken,209,2
0.15919584397468436,0.8432250740325303,broken,210,1
0.10859327479796962,0.7332282860061573,working,211,0
0.10989327479796962,0.35735404264633264,working,212,0
0.11169327479796962,0.1903823233433869,working,213,0
0.11399327479796961,0.7202230417115092,working,214,0
0.11679327479796961,0.09718411427612372,working,215,0
0.1200932747979696,0.9679136295073546,broken,224,4
0.1200932747979696,0.9679136295073546,broken,226,3
0.1200932747979696,0.9679136295073546,broken,227,2
0.1200932747979696,0.9679136295073546,broken,228,1
0.08505210411937557,0.46670973800901705,working,229,0
0.08635210411937556,0.0030441471660779262,working,230,0
0.08815210411937556,0.24199353427393833,working,231,0
0.09045210411937556,0.03549778511361801,working,240,0
0.09325210411937555,0.3511372958507658,working,241,0
0.09655210411937555,0.05762926729992279,working,242,0
